"Date","liczba_przypadkow","stan_rekordu_na","zgony","wojewodztwo"
2020-06-06,1,2020-06-05,0,"warmińsko-mazurskie"
2020-06-06,3,2020-06-05,0,"wielkopolskie"
2020-06-06,3,2020-06-05,0,"zachodniopomorskie"
2020-06-06,352,2020-06-05,20,"Cały kraj"
2020-06-07,20,2020-06-06,0,"dolnośląskie"
2020-06-07,0,2020-06-06,0,"kujawsko-pomorskie"
2020-06-07,3,2020-06-06,1,"lubelskie"
2020-06-07,0,2020-06-06,0,"lubuskie"
2020-06-07,62,2020-06-06,3,"łódzkie"
2020-06-07,22,2020-06-06,0,"małopolskie"
2020-06-07,46,2020-06-06,3,"mazowieckie"
2020-06-07,19,2020-06-06,0,"opolskie"
2020-06-07,1,2020-06-06,1,"podkarpackie"
2020-06-07,4,2020-06-06,0,"podlaskie"
2020-06-07,4,2020-06-06,0,"pomorskie"
2020-06-07,351,2020-06-06,3,"śląskie"
2020-06-07,3,2020-06-06,1,"świętokrzyskie"
2020-06-07,0,2020-06-06,0,"warmińsko-mazurskie"
2020-06-07,40,2020-06-06,2,"wielkopolskie"
2020-06-07,0,2020-06-06,0,"zachodniopomorskie"
2020-06-07,576,2020-06-06,14,"Cały kraj"
2020-06-08,8,2020-06-07,0,"dolnośląskie"
2020-06-08,0,2020-06-07,0,"kujawsko-pomorskie"
2020-06-08,6,2020-06-07,0,"lubelskie"
2020-06-08,2,2020-06-07,0,"lubuskie"
2020-06-08,119,2020-06-07,0,"łódzkie"
2020-06-08,32,2020-06-07,0,"małopolskie"
2020-06-08,36,2020-06-07,0,"mazowieckie"
2020-06-08,8,2020-06-07,0,"opolskie"
2020-06-08,2,2020-06-07,0,"podkarpackie"
2020-06-08,21,2020-06-07,0,"podlaskie"
2020-06-08,1,2020-06-07,0,"pomorskie"
2020-06-08,325,2020-06-07,3,"śląskie"
2020-06-08,0,2020-06-07,1,"świętokrzyskie"
2020-06-08,0,2020-06-07,0,"warmińsko-mazurskie"
2020-06-08,14,2020-06-07,1,"wielkopolskie"
2020-06-08,1,2020-06-07,0,"zachodniopomorskie"
2020-06-08,575,2020-06-07,4,"Cały kraj"
2020-06-09,16,2020-06-08,3,"dolnośląskie"
2020-06-09,1,2020-06-08,0,"kujawsko-pomorskie"
2020-06-09,1,2020-06-08,0,"lubelskie"
2020-06-09,0,2020-06-08,0,"lubuskie"
2020-06-09,77,2020-06-08,3,"łódzkie"
2020-06-09,30,2020-06-08,0,"małopolskie"
2020-06-09,75,2020-06-08,1,"mazowieckie"
2020-06-09,9,2020-06-08,0,"opolskie"
2020-06-09,5,2020-06-08,1,"podkarpackie"
2020-06-09,6,2020-06-08,0,"podlaskie"
2020-06-09,0,2020-06-08,1,"pomorskie"
2020-06-09,326,2020-06-08,0,"śląskie"
2020-06-09,40,2020-06-08,0,"świętokrzyskie"
2020-06-09,1,2020-06-08,0,"warmińsko-mazurskie"
2020-06-09,13,2020-06-08,0,"wielkopolskie"
2020-06-09,0,2020-06-08,0,"zachodniopomorskie"
2020-06-09,599,2020-06-08,9,"Cały kraj"
2020-06-10,12,2020-06-09,2,"dolnośląskie"
2020-06-10,1,2020-06-09,0,"kujawsko-pomorskie"
2020-06-10,4,2020-06-09,0,"lubelskie"
2020-06-10,3,2020-06-09,0,"lubuskie"
2020-06-10,45,2020-06-09,4,"łódzkie"
2020-06-10,43,2020-06-09,0,"małopolskie"
2020-06-10,80,2020-06-09,1,"mazowieckie"
2020-06-10,10,2020-06-09,0,"opolskie"
2020-06-10,11,2020-06-09,0,"podkarpackie"
2020-06-10,15,2020-06-09,0,"podlaskie"
2020-06-10,5,2020-06-09,0,"pomorskie"
2020-06-10,137,2020-06-09,11,"śląskie"
2020-06-10,14,2020-06-09,0,"świętokrzyskie"
2020-06-10,0,2020-06-09,0,"warmińsko-mazurskie"
2020-06-10,714,2020-06-09,1,"wielkopolskie"
2020-06-10,6,2020-06-09,0,"zachodniopomorskie"
2020-06-10,400,2020-06-09,19,"Cały kraj"
2020-06-11,3,2020-06-10,2,"dolnośląskie"
2020-06-11,3,2020-06-10,0,"kujawsko-pomorskie"
2020-06-11,1,2020-06-10,0,"lubelskie"
2020-06-11,0,2020-06-10,0,"lubuskie"
2020-06-11,38,2020-06-10,7,"łódzkie"
2020-06-11,20,2020-06-10,0,"małopolskie"
2020-06-11,85,2020-06-10,9,"mazowieckie"
2020-06-11,13,2020-06-10,0,"opolskie"
2020-06-11,5,2020-06-10,0,"podkarpackie"
2020-06-11,11,2020-06-10,0,"podlaskie"
2020-06-11,5,2020-06-10,0,"pomorskie"
2020-06-11,76,2020-06-10,1,"śląskie"
2020-06-11,11,2020-06-10,1,"świętokrzyskie"
2020-06-11,0,2020-06-10,0,"warmińsko-mazurskie"
2020-06-11,NA,2020-06-10,3,"wielkopolskie"
2020-06-11,5,2020-06-10,0,"zachodniopomorskie"
2020-06-11,282,2020-06-10,23,"Cały kraj"
2020-06-12,10,2020-06-11,0,"dolnośląskie"
2020-06-12,2,2020-06-11,0,"kujawsko-pomorskie"
2020-06-12,2,2020-06-11,0,"lubelskie"
2020-06-12,0,2020-06-11,0,"lubuskie"
2020-06-12,73,2020-06-11,8,"łódzkie"
2020-06-12,9,2020-06-11,0,"małopolskie"
2020-06-12,54,2020-06-11,1,"mazowieckie"
2020-06-12,3,2020-06-11,0,"opolskie"
2020-06-12,2,2020-06-11,0,"podkarpackie"
2020-06-12,9,2020-06-11,0,"podlaskie"
2020-06-12,0,2020-06-11,0,"pomorskie"
2020-06-12,157,2020-06-11,0,"śląskie"
2020-06-12,5,2020-06-11,0,"świętokrzyskie"
2020-06-12,4,2020-06-11,0,"warmińsko-mazurskie"
2020-06-12,27,2020-06-11,1,"wielkopolskie"
2020-06-12,2,2020-06-11,0,"zachodniopomorskie"
2020-06-12,359,2020-06-11,9,"Cały kraj"
2020-06-13,1,2020-06-12,0,"dolnośląskie"
2020-06-13,2,2020-06-12,0,"kujawsko-pomorskie"
2020-06-13,2,2020-06-12,0,"lubelskie"
2020-06-13,1,2020-06-12,0,"lubuskie"
2020-06-13,90,2020-06-12,0,"łódzkie"
2020-06-13,13,2020-06-12,0,"małopolskie"
2020-06-13,67,2020-06-12,0,"mazowieckie"
2020-06-13,9,2020-06-12,0,"opolskie"
2020-06-13,8,2020-06-12,0,"podkarpackie"
2020-06-13,17,2020-06-12,0,"podlaskie"
2020-06-13,2,2020-06-12,0,"pomorskie"
2020-06-13,138,2020-06-12,2,"śląskie"
2020-06-13,11,2020-06-12,1,"świętokrzyskie"
2020-06-13,0,2020-06-12,0,"warmińsko-mazurskie"
2020-06-13,13,2020-06-12,1,"wielkopolskie"
2020-06-13,2,2020-06-12,0,"zachodniopomorskie"
2020-06-13,376,2020-06-12,7,"Cały kraj"
2020-06-14,17,2020-06-13,1,"dolnośląskie"
2020-06-14,4,2020-06-13,2,"kujawsko-pomorskie"
2020-06-14,6,2020-06-13,0,"lubelskie"
2020-06-14,1,2020-06-13,0,"lubuskie"
2020-06-14,37,2020-06-13,6,"łódzkie"
2020-06-14,18,2020-06-13,0,"małopolskie"
2020-06-14,65,2020-06-13,1,"mazowieckie"
2020-06-14,18,2020-06-13,0,"opolskie"
2020-06-14,16,2020-06-13,0,"podkarpackie"
2020-06-14,9,2020-06-13,0,"podlaskie"
2020-06-14,6,2020-06-13,0,"pomorskie"
2020-06-14,209,2020-06-13,5,"śląskie"
2020-06-14,2,2020-06-13,0,"świętokrzyskie"
2020-06-14,0,2020-06-13,0,"warmińsko-mazurskie"
2020-06-14,24,2020-06-13,1,"wielkopolskie"
2020-06-14,7,2020-06-13,0,"zachodniopomorskie"
2020-06-14,440,2020-06-13,15,"Cały kraj"
2020-06-15,0,2020-06-14,0,"dolnośląskie"
2020-06-15,12,2020-06-14,0,"kujawsko-pomorskie"
2020-06-15,13,2020-06-14,0,"lubelskie"
2020-06-15,1,2020-06-14,0,"lubuskie"
2020-06-15,39,2020-06-14,0,"łódzkie"
2020-06-15,16,2020-06-14,0,"małopolskie"
2020-06-15,51,2020-06-14,1,"mazowieckie"
2020-06-15,5,2020-06-14,0,"opolskie"
2020-06-15,20,2020-06-14,2,"podkarpackie"
2020-06-15,23,2020-06-14,0,"podlaskie"
2020-06-15,1,2020-06-14,0,"pomorskie"
2020-06-15,160,2020-06-14,5,"śląskie"
2020-06-15,13,2020-06-14,0,"świętokrzyskie"
2020-06-15,1,2020-06-14,0,"warmińsko-mazurskie"
2020-06-15,14,2020-06-14,1,"wielkopolskie"
2020-06-15,5,2020-06-14,0,"zachodniopomorskie"
2020-06-15,375,2020-06-14,10,"Cały kraj"
2020-06-16,0,2020-06-15,1,"dolnośląskie"
2020-06-16,0,2020-06-15,0,"kujawsko-pomorskie"
2020-06-16,1,2020-06-15,0,"lubelskie"
2020-06-16,1,2020-06-15,0,"lubuskie"
2020-06-16,73,2020-06-15,0,"łódzkie"
2020-06-16,9,2020-06-15,0,"małopolskie"
2020-06-16,55,2020-06-15,2,"mazowieckie"
2020-06-16,8,2020-06-15,1,"opolskie"
2020-06-16,14,2020-06-15,0,"podkarpackie"
2020-06-16,13,2020-06-15,0,"podlaskie"
2020-06-16,0,2020-06-15,1,"pomorskie"
2020-06-16,188,2020-06-15,3,"śląskie"
2020-06-16,14,2020-06-15,0,"świętokrzyskie"
2020-06-16,0,2020-06-15,0,"warmińsko-mazurskie"
2020-06-16,17,2020-06-15,0,"wielkopolskie"
2020-06-16,2,2020-06-15,1,"zachodniopomorskie"
2020-06-16,396,2020-06-15,9,"Cały kraj"
2020-06-17,11,2020-06-16,3,"dolnośląskie"
2020-06-17,1,2020-06-16,0,"kujawsko-pomorskie"
2020-06-17,9,2020-06-16,0,"lubelskie"
2020-06-17,0,2020-06-16,0,"lubuskie"
2020-06-17,61,2020-06-16,6,"łódzkie"
2020-06-17,12,2020-06-16,0,"małopolskie"
2020-06-17,36,2020-06-16,3,"mazowieckie"
2020-06-17,8,2020-06-16,0,"opolskie"
2020-06-17,13,2020-06-16,0,"podkarpackie"
2020-06-17,7,2020-06-16,0,"podlaskie"
2020-06-17,2,2020-06-16,0,"pomorskie"
2020-06-17,216,2020-06-16,3,"śląskie"
2020-06-17,11,2020-06-16,0,"świętokrzyskie"
2020-06-17,6,2020-06-16,0,"warmińsko-mazurskie"
2020-06-17,8,2020-06-16,1,"wielkopolskie"
2020-06-17,5,2020-06-16,0,"zachodniopomorskie"
2020-06-17,407,2020-06-16,16,"Cały kraj"
2020-06-18,36,2020-06-17,0,"dolnośląskie"
2020-06-18,3,2020-06-17,0,"kujawsko-pomorskie"
2020-06-18,11,2020-06-17,0,"lubelskie"
2020-06-18,7,2020-06-17,0,"lubuskie"
2020-06-18,64,2020-06-17,4,"łódzkie"
2020-06-18,23,2020-06-17,0,"małopolskie"
2020-06-18,57,2020-06-17,5,"mazowieckie"
2020-06-18,7,2020-06-17,0,"opolskie"
2020-06-18,19,2020-06-17,0,"podkarpackie"
2020-06-18,18,2020-06-17,0,"podlaskie"
2020-06-18,6,2020-06-17,0,"pomorskie"
2020-06-18,209,2020-06-17,10,"śląskie"
2020-06-18,22,2020-06-17,1,"świętokrzyskie"
2020-06-18,9,2020-06-17,0,"warmińsko-mazurskie"
2020-06-18,12,2020-06-17,0,"wielkopolskie"
2020-06-18,3,2020-06-17,0,"zachodniopomorskie"
2020-06-18,450,2020-06-17,14,"Cały kraj"
2020-06-19,11,2020-06-18,4,"dolnośląskie"
2020-06-19,11,2020-06-18,0,"kujawsko-pomorskie"
2020-06-19,6,2020-06-18,0,"lubelskie"
2020-06-19,0,2020-06-18,0,"lubuskie"
2020-06-19,75,2020-06-18,13,"łódzkie"
2020-06-19,12,2020-06-18,1,"małopolskie"
2020-06-19,44,2020-06-18,2,"mazowieckie"
2020-06-19,6,2020-06-18,0,"opolskie"
2020-06-19,12,2020-06-18,2,"podkarpackie"
2020-06-19,13,2020-06-18,0,"podlaskie"
2020-06-19,3,2020-06-18,0,"pomorskie"
2020-06-19,37,2020-06-18,7,"śląskie"
2020-06-19,18,2020-06-18,3,"świętokrzyskie"
2020-06-19,6,2020-06-18,0,"warmińsko-mazurskie"
2020-06-19,9,2020-06-18,0,"wielkopolskie"
2020-06-19,0,2020-06-18,0,"zachodniopomorskie"
2020-06-19,314,2020-06-18,30,"Cały kraj"
2020-06-20,13,2020-06-19,2,"dolnośląskie"
2020-06-20,3,2020-06-19,0,"kujawsko-pomorskie"
2020-06-20,15,2020-06-19,1,"lubelskie"
2020-06-20,0,2020-06-19,0,"lubuskie"
2020-06-20,63,2020-06-19,3,"łódzkie"
2020-06-20,13,2020-06-19,0,"małopolskie"
2020-06-20,84,2020-06-19,0,"mazowieckie"
2020-06-20,10,2020-06-19,0,"opolskie"
2020-06-20,13,2020-06-19,3,"podkarpackie"
2020-06-20,14,2020-06-19,1,"podlaskie"
2020-06-20,2,2020-06-19,0,"pomorskie"
2020-06-20,91,2020-06-19,0,"śląskie"
2020-06-20,11,2020-06-19,0,"świętokrzyskie"
2020-06-20,0,2020-06-19,0,"warmińsko-mazurskie"
2020-06-20,11,2020-06-19,1,"wielkopolskie"
2020-06-20,4,2020-06-19,0,"zachodniopomorskie"
2020-06-20,352,2020-06-19,18,"Cały kraj"
2020-06-21,13,2020-06-20,1,"dolnośląskie"
2020-06-21,5,2020-06-20,0,"kujawsko-pomorskie"
2020-06-21,5,2020-06-20,0,"lubelskie"
2020-06-21,3,2020-06-20,0,"lubuskie"
2020-06-21,43,2020-06-20,0,"łódzkie"
2020-06-21,23,2020-06-20,2,"małopolskie"
2020-06-21,52,2020-06-20,4,"mazowieckie"
2020-06-21,4,2020-06-20,0,"opolskie"
2020-06-21,7,2020-06-20,1,"podkarpackie"
2020-06-21,15,2020-06-20,0,"podlaskie"
2020-06-21,2,2020-06-20,0,"pomorskie"
2020-06-21,114,2020-06-20,0,"śląskie"
2020-06-21,11,2020-06-20,2,"świętokrzyskie"
2020-06-21,2,2020-06-20,0,"warmińsko-mazurskie"
2020-06-21,8,2020-06-20,2,"wielkopolskie"
2020-06-21,1,2020-06-20,0,"zachodniopomorskie"
2020-06-21,309,2020-06-20,12,"Cały kraj"
2020-06-22,2,2020-06-21,0,"dolnośląskie"
2020-06-22,3,2020-06-21,0,"kujawsko-pomorskie"
2020-06-22,11,2020-06-21,0,"lubelskie"
2020-06-22,1,2020-06-21,0,"lubuskie"
2020-06-22,43,2020-06-21,7,"łódzkie"
2020-06-22,16,2020-06-21,1,"małopolskie"
2020-06-22,39,2020-06-21,0,"mazowieckie"
2020-06-22,14,2020-06-21,0,"opolskie"
2020-06-22,13,2020-06-21,1,"podkarpackie"
2020-06-22,15,2020-06-21,0,"podlaskie"
2020-06-22,12,2020-06-21,0,"pomorskie"
2020-06-22,128,2020-06-21,0,"śląskie"
2020-06-22,6,2020-06-21,0,"świętokrzyskie"
2020-06-22,0,2020-06-21,0,"warmińsko-mazurskie"
2020-06-22,7,2020-06-21,1,"wielkopolskie"
2020-06-22,1,2020-06-21,0,"zachodniopomorskie"
2020-06-22,311,2020-06-21,10,"Cały kraj"
2020-06-23,4,2020-06-22,0,"dolnośląskie"
2020-06-23,0,2020-06-22,0,"kujawsko-pomorskie"
2020-06-23,5,2020-06-22,0,"lubelskie"
2020-06-23,1,2020-06-22,0,"lubuskie"
2020-06-23,48,2020-06-22,0,"łódzkie"
2020-06-23,6,2020-06-22,0,"małopolskie"
2020-06-23,33,2020-06-22,0,"mazowieckie"
2020-06-23,0,2020-06-22,0,"opolskie"
2020-06-23,8,2020-06-22,1,"podkarpackie"
2020-06-23,23,2020-06-22,0,"podlaskie"
2020-06-23,2,2020-06-22,0,"pomorskie"
2020-06-23,130,2020-06-22,3,"śląskie"
2020-06-23,15,2020-06-22,0,"świętokrzyskie"
2020-06-23,2,2020-06-22,0,"warmińsko-mazurskie"
2020-06-23,19,2020-06-22,0,"wielkopolskie"
2020-06-23,0,2020-06-22,0,"zachodniopomorskie"
2020-06-23,296,2020-06-22,3,"Cały kraj"
2020-06-24,10,2020-06-23,1,"dolnośląskie"
2020-06-24,0,2020-06-23,0,"kujawsko-pomorskie"
2020-06-24,4,2020-06-23,0,"lubelskie"
2020-06-24,0,2020-06-23,0,"lubuskie"
2020-06-24,40,2020-06-23,5,"łódzkie"
2020-06-24,2,2020-06-23,0,"małopolskie"
2020-06-24,40,2020-06-23,4,"mazowieckie"
2020-06-24,5,2020-06-23,0,"opolskie"
2020-06-24,8,2020-06-23,0,"podkarpackie"
2020-06-24,10,2020-06-23,0,"podlaskie"
2020-06-24,19,2020-06-23,0,"pomorskie"
2020-06-24,129,2020-06-23,3,"śląskie"
2020-06-24,2,2020-06-23,2,"świętokrzyskie"
2020-06-24,2,2020-06-23,0,"warmińsko-mazurskie"
2020-06-24,26,2020-06-23,0,"wielkopolskie"
2020-06-24,2,2020-06-23,0,"zachodniopomorskie"
2020-06-24,300,2020-06-23,16,"Cały kraj"
2020-06-25,11,2020-06-24,0,"dolnośląskie"
2020-06-25,1,2020-06-24,0,"kujawsko-pomorskie"
2020-06-25,4,2020-06-24,0,"lubelskie"
2020-06-25,0,2020-06-24,0,"lubuskie"
2020-06-25,38,2020-06-24,3,"łódzkie"
2020-06-25,5,2020-06-24,0,"małopolskie"
2020-06-25,33,2020-06-24,6,"mazowieckie"
2020-06-25,9,2020-06-24,0,"opolskie"
2020-06-25,12,2020-06-24,2,"podkarpackie"
2020-06-25,13,2020-06-24,0,"podlaskie"
2020-06-25,7,2020-06-24,0,"pomorskie"
2020-06-25,108,2020-06-24,7,"śląskie"
2020-06-25,21,2020-06-24,2,"świętokrzyskie"
2020-06-25,10,2020-06-24,0,"warmińsko-mazurskie"
2020-06-25,18,2020-06-24,1,"wielkopolskie"
2020-06-25,4,2020-06-24,0,"zachodniopomorskie"
2020-06-25,294,2020-06-24,21,"Cały kraj"
2020-06-26,6,2020-06-25,1,"dolnośląskie"
2020-06-26,8,2020-06-25,0,"kujawsko-pomorskie"
2020-06-26,5,2020-06-25,0,"lubelskie"
2020-06-26,1,2020-06-25,0,"lubuskie"
2020-06-26,39,2020-06-25,7,"łódzkie"
2020-06-26,11,2020-06-25,0,"małopolskie"
2020-06-26,39,2020-06-25,0,"mazowieckie"
2020-06-26,23,2020-06-25,0,"opolskie"
2020-06-26,12,2020-06-25,0,"podkarpackie"
2020-06-26,14,2020-06-25,0,"podlaskie"
2020-06-26,3,2020-06-25,0,"pomorskie"
2020-06-26,125,2020-06-25,7,"śląskie"
2020-06-26,7,2020-06-25,0,"świętokrzyskie"
2020-06-26,4,2020-06-25,0,"warmińsko-mazurskie"
2020-06-26,9,2020-06-25,1,"wielkopolskie"
2020-06-26,1,2020-06-25,0,"zachodniopomorskie"
2020-06-26,289,2020-06-25,16,"Cały kraj"
2020-06-27,18,2020-06-26,1,"dolnośląskie"
2020-06-27,0,2020-06-26,0,"kujawsko-pomorskie"
2020-06-27,3,2020-06-26,0,"lubelskie"
2020-06-27,1,2020-06-26,0,"lubuskie"
2020-06-27,18,2020-06-26,5,"łódzkie"
2020-06-27,17,2020-06-26,0,"małopolskie"
2020-06-27,35,2020-06-26,2,"mazowieckie"
2020-06-27,3,2020-06-26,0,"opolskie"
2020-06-27,14,2020-06-26,0,"podkarpackie"
2020-06-27,15,2020-06-26,0,"podlaskie"
2020-06-27,3,2020-06-26,0,"pomorskie"
2020-06-27,96,2020-06-26,9,"śląskie"
2020-06-27,3,2020-06-26,0,"świętokrzyskie"
2020-06-27,9,2020-06-26,0,"warmińsko-mazurskie"
2020-06-27,35,2020-06-26,0,"wielkopolskie"
2020-06-27,4,2020-06-26,0,"zachodniopomorskie"
2020-06-27,285,2020-06-26,17,"Cały kraj"
2020-06-28,6,2020-06-27,0,"dolnośląskie"
2020-06-28,5,2020-06-27,0,"kujawsko-pomorskie"
2020-06-28,10,2020-06-27,0,"lubelskie"
2020-06-28,2,2020-06-27,0,"lubuskie"
2020-06-28,49,2020-06-27,1,"łódzkie"
2020-06-28,10,2020-06-27,0,"małopolskie"
2020-06-28,41,2020-06-27,1,"mazowieckie"
2020-06-28,21,2020-06-27,1,"opolskie"
2020-06-28,18,2020-06-27,0,"podkarpackie"
2020-06-28,9,2020-06-27,0,"podlaskie"
2020-06-28,4,2020-06-27,0,"pomorskie"
2020-06-28,81,2020-06-27,0,"śląskie"
2020-06-28,14,2020-06-27,1,"świętokrzyskie"
2020-06-28,0,2020-06-27,0,"warmińsko-mazurskie"
2020-06-28,48,2020-06-27,2,"wielkopolskie"
2020-06-28,1,2020-06-27,0,"zachodniopomorskie"
2020-06-28,319,2020-06-27,6,"Cały kraj"
2020-06-29,2,2020-06-28,0,"dolnośląskie"
2020-06-29,3,2020-06-28,0,"kujawsko-pomorskie"
2020-06-29,10,2020-06-28,0,"lubelskie"
2020-06-29,0,2020-06-28,0,"lubuskie"
2020-06-29,26,2020-06-28,0,"łódzkie"
2020-06-29,18,2020-06-28,0,"małopolskie"
2020-06-29,32,2020-06-28,0,"mazowieckie"
2020-06-29,19,2020-06-28,0,"opolskie"
2020-06-29,14,2020-06-28,0,"podkarpackie"
2020-06-29,19,2020-06-28,0,"podlaskie"
2020-06-29,4,2020-06-28,0,"pomorskie"
2020-06-29,30,2020-06-28,2,"śląskie"
2020-06-29,10,2020-06-28,1,"świętokrzyskie"
2020-06-29,4,2020-06-28,0,"warmińsko-mazurskie"
2020-06-29,2,2020-06-28,1,"wielkopolskie"
2020-06-29,0,2020-06-28,0,"zachodniopomorskie"
2020-06-29,193,2020-06-28,4,"Cały kraj"
2020-06-30,3,2020-06-29,0,"dolnośląskie"
2020-06-30,0,2020-06-29,0,"kujawsko-pomorskie"
2020-06-30,9,2020-06-29,0,"lubelskie"
2020-06-30,0,2020-06-29,0,"lubuskie"
2020-06-30,21,2020-06-29,0,"łódzkie"
2020-06-30,16,2020-06-29,0,"małopolskie"
2020-06-30,27,2020-06-29,1,"mazowieckie"
2020-06-30,8,2020-06-29,0,"opolskie"
2020-06-30,12,2020-06-29,0,"podkarpackie"
2020-06-30,17,2020-06-29,0,"podlaskie"
2020-06-30,9,2020-06-29,0,"pomorskie"
2020-06-30,78,2020-06-29,5,"śląskie"
2020-06-30,14,2020-06-29,0,"świętokrzyskie"
2020-06-30,2,2020-06-29,0,"warmińsko-mazurskie"
2020-06-30,31,2020-06-29,0,"wielkopolskie"
2020-06-30,0,2020-06-29,0,"zachodniopomorskie"
2020-06-30,247,2020-06-29,6,"Cały kraj"
2020-07-01,6,2020-06-30,4,"dolnośląskie"
2020-07-01,3,2020-06-30,0,"kujawsko-pomorskie"
2020-07-01,0,2020-06-30,1,"lubelskie"
2020-07-01,2,2020-06-30,0,"lubuskie"
2020-07-01,17,2020-06-30,2,"łódzkie"
2020-07-01,44,2020-06-30,0,"małopolskie"
2020-07-01,21,2020-06-30,3,"mazowieckie"
2020-07-01,1,2020-06-30,0,"opolskie"
2020-07-01,2,2020-06-30,0,"podkarpackie"
2020-07-01,20,2020-06-30,0,"podlaskie"
2020-07-01,1,2020-06-30,0,"pomorskie"
2020-07-01,84,2020-06-30,5,"śląskie"
2020-07-01,8,2020-06-30,1,"świętokrzyskie"
2020-07-01,2,2020-06-30,0,"warmińsko-mazurskie"
2020-07-01,26,2020-06-30,1,"wielkopolskie"
2020-07-01,2,2020-06-30,2,"zachodniopomorskie"
2020-07-01,239,2020-06-30,19,"Cały kraj"
2020-07-02,5,2020-07-01,0,"dolnośląskie"
2020-07-02,4,2020-07-01,0,"kujawsko-pomorskie"
2020-07-02,7,2020-07-01,0,"lubelskie"
2020-07-02,0,2020-07-01,0,"lubuskie"
2020-07-02,10,2020-07-01,1,"łódzkie"
2020-07-02,18,2020-07-01,0,"małopolskie"
2020-07-02,20,2020-07-01,9,"mazowieckie"
2020-07-02,7,2020-07-01,0,"opolskie"
2020-07-02,20,2020-07-01,0,"podkarpackie"
2020-07-02,5,2020-07-01,0,"podlaskie"
2020-07-02,0,2020-07-01,0,"pomorskie"
2020-07-02,169,2020-07-01,3,"śląskie"
2020-07-02,4,2020-07-01,1,"świętokrzyskie"
2020-07-02,6,2020-07-01,0,"warmińsko-mazurskie"
2020-07-02,107,2020-07-01,0,"wielkopolskie"
2020-07-02,0,2020-07-01,0,"zachodniopomorskie"
2020-07-02,382,2020-07-01,14,"Cały kraj"
2020-07-03,6,2020-07-02,6,"dolnośląskie"
2020-07-03,2,2020-07-02,0,"kujawsko-pomorskie"
2020-07-03,6,2020-07-02,0,"lubelskie"
2020-07-03,0,2020-07-02,0,"lubuskie"
2020-07-03,52,2020-07-02,5,"łódzkie"
2020-07-03,29,2020-07-02,0,"małopolskie"
2020-07-03,45,2020-07-02,0,"mazowieckie"
2020-07-03,7,2020-07-02,0,"opolskie"
2020-07-03,13,2020-07-02,1,"podkarpackie"
2020-07-03,6,2020-07-02,0,"podlaskie"
2020-07-03,10,2020-07-02,0,"pomorskie"
2020-07-03,148,2020-07-02,2,"śląskie"
2020-07-03,7,2020-07-02,0,"świętokrzyskie"
2020-07-03,12,2020-07-02,0,"warmińsko-mazurskie"
2020-07-03,28,2020-07-02,1,"wielkopolskie"
2020-07-03,0,2020-07-02,0,"zachodniopomorskie"
2020-07-03,371,2020-07-02,15,"Cały kraj"
2020-07-04,3,2020-07-03,0,"dolnośląskie"
2020-07-04,1,2020-07-03,0,"kujawsko-pomorskie"
2020-07-04,4,2020-07-03,0,"lubelskie"
2020-07-04,0,2020-07-03,0,"lubuskie"
2020-07-04,24,2020-07-03,4,"łódzkie"
2020-07-04,13,2020-07-03,0,"małopolskie"
2020-07-04,36,2020-07-03,3,"mazowieckie"
2020-07-04,9,2020-07-03,0,"opolskie"
2020-07-04,12,2020-07-03,0,"podkarpackie"
2020-07-04,7,2020-07-03,2,"podlaskie"
2020-07-04,4,2020-07-03,0,"pomorskie"
2020-07-04,80,2020-07-03,5,"śląskie"
2020-07-04,13,2020-07-03,0,"świętokrzyskie"
2020-07-04,5,2020-07-03,0,"warmińsko-mazurskie"
2020-07-04,46,2020-07-03,1,"wielkopolskie"
2020-07-04,2,2020-07-03,0,"zachodniopomorskie"
2020-07-04,259,2020-07-03,14,"Cały kraj"
2020-07-05,3,2020-07-04,0,"dolnośląskie"
2020-07-05,0,2020-07-04,0,"kujawsko-pomorskie"
2020-07-05,10,2020-07-04,0,"lubelskie"
2020-07-05,0,2020-07-04,0,"lubuskie"
2020-07-05,21,2020-07-04,2,"łódzkie"
2020-07-05,29,2020-07-04,0,"małopolskie"
2020-07-05,28,2020-07-04,1,"mazowieckie"
2020-07-05,3,2020-07-04,0,"opolskie"
2020-07-05,40,2020-07-04,0,"podkarpackie"
2020-07-05,13,2020-07-04,0,"podlaskie"
2020-07-05,4,2020-07-04,0,"pomorskie"
2020-07-05,93,2020-07-04,1,"śląskie"
2020-07-05,2,2020-07-04,0,"świętokrzyskie"
2020-07-05,4,2020-07-04,0,"warmińsko-mazurskie"
2020-07-05,57,2020-07-04,0,"wielkopolskie"
2020-07-05,7,2020-07-04,0,"zachodniopomorskie"
2020-07-05,314,2020-07-04,4,"Cały kraj"
2020-07-06,0,2020-07-05,0,"dolnośląskie"
2020-07-06,2,2020-07-05,0,"kujawsko-pomorskie"
2020-07-06,14,2020-07-05,0,"lubelskie"
2020-07-06,0,2020-07-05,0,"lubuskie"
2020-07-06,16,2020-07-05,1,"łódzkie"
2020-07-06,17,2020-07-05,0,"małopolskie"
2020-07-06,17,2020-07-05,2,"mazowieckie"
2020-07-06,5,2020-07-05,0,"opolskie"
2020-07-06,27,2020-07-05,1,"podkarpackie"
2020-07-06,2,2020-07-05,0,"podlaskie"
2020-07-06,2,2020-07-05,0,"pomorskie"
2020-07-06,87,2020-07-05,1,"śląskie"
